circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
banjara hills,green lands,greenlands,begumpet,grc. shyamlal,domestic,1,31,25.0,28056.0,488.6
banjara hills,green lands,greenlands,begumpet,i.a.l.colony,domestic,1,1201,1175.0,180809.625,1969.69
banjara hills,green lands,greenlands,begumpet,mathaji nagar,domestic,1,676,660.0,84499.0,701.39
banjara hills,green lands,greenlands,begumpet,mothilal nagar bha.pur,domestic,1,1335,1257.0,180809.625,1969.69
banjara hills,green lands,greenlands,begumpet,n.b.t. nagar p. gadda,domestic,1,482,468.0,61537.0,379.14
banjara hills,green lands,sanath nagar,borabanda,vinayakrao nagar,domestic,1,881,861.0,93097.0,989.09
banjara hills,green lands,sanath nagar,erragadda,avanthi nagar,domestic,1,1261,1250.0,171902.0,1823.3
banjara hills,green lands,sanath nagar,erragadda,avanthi nagar thota,domestic,1,1081,1070.0,122430.0,1472.0
banjara hills,green lands,sanath nagar,erragadda,avanthi nagar thota east,domestic,1,887,883.0,103663.0,1212.88
banjara hills,green lands,sanath nagar,erragadda,avanthi nagar thota new ii,domestic,1,769,751.0,97704.0,993.37
banjara hills,green lands,sanath nagar,erragadda,balaji swarna puri,domestic,1,837,826.0,180809.625,1969.69
banjara hills,green lands,sanath nagar,erragadda,chatrapathi shivaji nagar,domestic,1,207,204.0,27136.0,209.3
banjara hills,green lands,sanath nagar,erragadda,ct meters hv(grc) erragadda,domestic,1,28,28.0,64991.0,999.0
banjara hills,green lands,sanath nagar,erragadda,ece quarters,domestic,1,1352,1347.0,180809.625,1969.69
banjara hills,green lands,sanath nagar,erragadda,erragadda,domestic,1,1463,1351.5,180809.625,1969.69
banjara hills,green lands,sanath nagar,erragadda,errragadda,domestic,1,572,552.0,73677.0,694.84
banjara hills,green lands,sanath nagar,erragadda,goutham puri,domestic,1,200,200.0,33431.0,459.9
banjara hills,green lands,sanath nagar,erragadda,grc hv erragadda,domestic,1,28,28.0,21556.0,313.46
banjara hills,green lands,sanath nagar,erragadda,hemawathi nagar,domestic,1,712,691.0,67346.0,734.78
banjara hills,green lands,sanath nagar,erragadda,kalpataru residency,domestic,1,576,576.0,29555.0,1969.69
banjara hills,green lands,sanath nagar,erragadda,mothi nagar,domestic,1,533,528.0,103153.0,1336.85
banjara hills,green lands,sanath nagar,erragadda,mothi nagar (extn),domestic,1,542,534.0,79990.0,1075.96
banjara hills,green lands,sanath nagar,erragadda,motinagar (north),domestic,1,783,777.0,160639.0,1969.69
banjara hills,green lands,sanath nagar,erragadda,natraj nagar,domestic,1,730,726.0,118875.0,874.63
banjara hills,green lands,sanath nagar,erragadda,netaji nagar,domestic,1,869,861.0,128036.0,1027.62
banjara hills,green lands,sanath nagar,erragadda,netaji nagar ii,domestic,1,850,843.0,129114.0,942.97
banjara hills,green lands,sanath nagar,erragadda,new erragadda,domestic,1,662,661.0,92562.0,1023.38
banjara hills,green lands,sanath nagar,erragadda,new shastry nagar,domestic,1,365,356.0,73562.0,948.49
banjara hills,green lands,sanath nagar,erragadda,old shastry nagar,domestic,1,286,281.0,31300.0,330.1
banjara hills,green lands,sanath nagar,erragadda,old sultan nagar,domestic,1,407,400.0,48004.0,441.39
banjara hills,green lands,sanath nagar,erragadda,panduranga nagar,domestic,1,1384,1351.5,180809.625,1969.69
banjara hills,green lands,greenlands,begumpet,p. nagar water tank,domestic,1,221,219.0,35764.0,415.66
banjara hills,green lands,greenlands,begumpet,p. gadda govt. qrts.,domestic,1,509,128.0,18147.0,693.78
banjara hills,green lands,greenlands,begumpet,p. nagar colony,domestic,1,974,942.0,136519.0,1539.4
banjara hills,green lands,greenlands,begumpet,p. nagar extension,domestic,1,1072,1031.0,180809.625,1969.69
banjara hills,green lands,greenlands,begumpet,patigadda extn,domestic,1,757,638.0,99252.0,701.03
banjara hills,green lands,greenlands,begumpet,prakash nagar right,domestic,1,1157,1106.0,137581.0,1590.83
banjara hills,green lands,greenlands,begumpet,r.b.i.quarters,domestic,1,321,295.0,27793.0,431.04
banjara hills,green lands,greenlands,begumpet,sham lal indivisual,domestic,1,520,519.0,67545.0,606.3
banjara hills,green lands,greenlands,begumpet,shamlal buildings,domestic,1,999,967.0,136992.0,1333.53
banjara hills,green lands,greenlands,begumpet,shamlal buildings apts,domestic,1,1499,1351.5,180809.625,1969.69
banjara hills,green lands,greenlands,begumpet,shyam sidartha slam,domestic,1,688,676.0,128906.0,1455.24
banjara hills,green lands,greenlands,begumpet,tata chary cly,domestic,1,1499,1351.5,180809.625,1908.01
banjara hills,green lands,greenlands,begumpet,vaddera basthi. p. gadda,domestic,1,516,472.0,59493.0,418.52
banjara hills,green lands,greenlands,begumpet,vikar nagar,domestic,1,572,471.0,81347.0,569.03
banjara hills,green lands,greenlands,greenlands,ameerpet (south),domestic,1,206,190.0,35741.0,421.36
banjara hills,green lands,greenlands,greenlands,ameerpet colony (rbi),domestic,1,358,330.0,62533.0,832.16
banjara hills,green lands,greenlands,greenlands,ameerpet durganagar,domestic,1,147,146.0,29313.0,440.3
banjara hills,green lands,greenlands,greenlands,amrutha hills,domestic,1,170,164.0,32933.0,814.0
banjara hills,green lands,greenlands,greenlands,b s maktha apartments,domestic,1,432,421.0,115354.0,1914.0
banjara hills,green lands,greenlands,greenlands,b s maktha iimysamma temple,domestic,1,578,574.0,84930.0,903.2
banjara hills,green lands,greenlands,greenlands,b.s.maktha,domestic,1,785,771.0,115631.0,880.41
banjara hills,green lands,greenlands,greenlands,b.s.maktha(masjid),domestic,1,734,712.0,127778.0,1163.74
banjara hills,green lands,sanath nagar,erragadda,prem nagar,domestic,1,1159,1111.0,117945.0,1473.33
banjara hills,green lands,sanath nagar,erragadda,prem nagar - ii,domestic,1,558,555.0,81882.0,678.02
banjara hills,green lands,sanath nagar,erragadda,s.n.r.co-op society,domestic,1,878,876.0,180809.625,1969.69
banjara hills,green lands,sanath nagar,erragadda,sanjay nagar,domestic,1,532,523.0,65348.0,621.96
banjara hills,green lands,sanath nagar,erragadda,shankarlal nagar (b),domestic,1,678,653.0,82053.0,720.0
banjara hills,green lands,sanath nagar,erragadda,shankarlal nagar (s),domestic,1,401,394.0,70047.0,462.08
banjara hills,green lands,sanath nagar,erragadda,shankarlal nagar pochamma temp,domestic,1,403,401.0,50702.0,517.06
banjara hills,green lands,sanath nagar,erragadda,shreemukh builders,domestic,1,376,376.0,121665.0,1918.0
banjara hills,green lands,sanath nagar,erragadda,sultan nagar,domestic,1,575,570.0,101935.0,678.86
banjara hills,green lands,sanath nagar,erragadda,sulthan nagar ii,domestic,1,544,535.0,93088.0,611.32
banjara hills,green lands,sanath nagar,erragadda,venkateswara colony,domestic,1,327,323.0,51785.0,531.3
banjara hills,green lands,sanath nagar,erragadda,zehra gulshan bagh,domestic,1,99,95.0,18779.0,128.44
banjara hills,green lands,sanath nagar,mothi nagar,baba sailani nagar,domestic,1,725,692.0,86452.0,582.26
banjara hills,green lands,sanath nagar,mothi nagar,banjara nagar (south),domestic,1,467,454.0,64012.0,480.52
banjara hills,green lands,sanath nagar,mothi nagar,bharat nagar,domestic,1,654,630.0,75949.0,574.47
banjara hills,green lands,sanath nagar,mothi nagar,brahma shankar nagar,domestic,1,485,475.0,60199.0,403.15
banjara hills,green lands,sanath nagar,mothi nagar,ganga nagar,domestic,1,455,452.0,76417.0,560.61
banjara hills,green lands,sanath nagar,mothi nagar,grc hv motinagar,domestic,1,13,13.0,1637.0,59.5
banjara hills,green lands,sanath nagar,mothi nagar,h.f.nagar,domestic,1,1490,1351.5,180809.625,1450.68
banjara hills,green lands,sanath nagar,mothi nagar,h.f.nagar-ii,domestic,1,1465,1351.5,180809.625,1264.26
banjara hills,green lands,sanath nagar,mothi nagar,indira nagar,domestic,1,1499,1351.5,180809.625,1536.82
banjara hills,green lands,sanath nagar,mothi nagar,kalyan nagar,domestic,1,1499,1351.5,180809.625,1969.69
banjara hills,green lands,greenlands,greenlands,durga nagar,domestic,1,212,208.0,46102.0,583.34
banjara hills,green lands,greenlands,greenlands,grc hv greenlands,domestic,1,18,17.0,16611.0,445.0
banjara hills,green lands,greenlands,greenlands,grc hv somajiguda,domestic,1,61,61.0,56037.0,1061.5
banjara hills,green lands,greenlands,greenlands,greenland apartments,domestic,1,331,321.0,84094.0,1351.0
banjara hills,green lands,greenlands,greenlands,greenland west,domestic,1,195,181.0,51460.0,606.02
banjara hills,green lands,greenlands,greenlands,greenlands (east),domestic,1,123,117.0,40399.0,518.87
banjara hills,green lands,greenlands,greenlands,hussain nagar,domestic,1,1002,968.0,177665.0,1628.06
banjara hills,green lands,greenlands,greenlands,kanthisikhara apts,domestic,1,191,183.0,35454.0,317.0
banjara hills,green lands,greenlands,greenlands,kundanbagh,domestic,1,389,363.0,97518.0,1081.16
banjara hills,green lands,greenlands,greenlands,methodist colony,domestic,1,432,411.0,81976.0,1310.28
banjara hills,green lands,greenlands,greenlands,methodist colony(apts),domestic,1,709,611.0,165411.0,1969.69
banjara hills,green lands,greenlands,greenlands,p.j.colony,domestic,1,370,262.0,43947.0,885.33
banjara hills,green lands,greenlands,greenlands,p.j.colony(apts),domestic,1,437,398.0,101426.0,1969.69
banjara hills,green lands,greenlands,greenlands,pochamma basti,domestic,1,252,220.0,32278.0,315.91
banjara hills,green lands,greenlands,greenlands,shanthi bagh,domestic,1,359,353.0,72657.0,1412.56
banjara hills,green lands,greenlands,greenlands,somajiguda,domestic,1,161,149.0,34009.0,530.5
banjara hills,green lands,greenlands,greenlands,somajiguda (ext.),domestic,1,200,189.0,68216.0,744.38
banjara hills,green lands,greenlands,greenlands,somajiguda apts,domestic,1,563,545.0,175381.0,1969.69
banjara hills,green lands,greenlands,greenlands,somajiguda apts-i,domestic,1,700,678.0,180809.625,1969.69
banjara hills,green lands,sanath nagar,mothi nagar,kalyan nagar (w),domestic,1,1003,992.0,180809.625,1969.69
banjara hills,green lands,sanath nagar,mothi nagar,karmika nagar (e),domestic,1,1320,1289.0,144100.0,1250.85
banjara hills,green lands,sanath nagar,mothi nagar,karmika nagar (s),domestic,1,804,741.0,87557.0,760.14
banjara hills,green lands,sanath nagar,mothi nagar,madhura nagar,domestic,1,600,591.0,85603.0,565.39
banjara hills,green lands,sanath nagar,mothi nagar,mahatma nagar,domestic,1,153,144.0,18101.0,106.22
banjara hills,green lands,sanath nagar,mothi nagar,n.r.r.puram -i (s),domestic,1,569,552.0,71736.0,747.16
banjara hills,green lands,sanath nagar,mothi nagar,n.r.r.puram site - ii,domestic,1,516,505.0,65186.0,568.36
banjara hills,green lands,sanath nagar,mothi nagar,n.r.r.puram site - iii,domestic,1,553,545.0,73473.0,551.59
banjara hills,green lands,sanath nagar,mothi nagar,n.r.r.puram site -i,domestic,1,988,979.0,136409.0,1165.28
banjara hills,green lands,sanath nagar,mothi nagar,n.r.r.puram-iii (w),domestic,1,898,875.0,120807.0,885.9
banjara hills,green lands,sanath nagar,mothi nagar,nsc bose nagar,domestic,1,177,165.0,18663.0,145.32
banjara hills,green lands,sanath nagar,mothi nagar,prabhath nagar,domestic,1,711,699.0,96316.0,909.44
banjara hills,green lands,sanath nagar,mothi nagar,prathibha nagar,domestic,1,94,81.0,9933.0,92.01
banjara hills,green lands,sanath nagar,mothi nagar,raj nagar,domestic,1,1499,1351.5,180809.625,1969.69
banjara hills,green lands,sanath nagar,mothi nagar,rajeenagarfatimanagar,domestic,1,1499,1351.5,180809.625,1969.69
banjara hills,green lands,sanath nagar,mothi nagar,s.r.t.nagar,domestic,1,598,590.0,93420.0,559.63
banjara hills,green lands,sanath nagar,mothi nagar,saibaba nagar,domestic,1,1384,1349.0,146677.0,1236.26
banjara hills,green lands,sanath nagar,mothi nagar,sanjay nagar,domestic,1,920,912.0,113218.0,897.86
banjara hills,green lands,sanath nagar,mothi nagar,serwell co-op society,domestic,1,237,237.0,54568.0,767.12
banjara hills,green lands,sanath nagar,mothi nagar,sri ram nagar,domestic,1,1204,1189.0,155119.0,1362.34
banjara hills,green lands,sanath nagar,mothi nagar,sri ram nagar (e),domestic,1,916,913.0,140573.0,1208.31
banjara hills,green lands,sanath nagar,mothi nagar,sri ram nagar (n),domestic,1,776,763.0,111981.0,1024.23
banjara hills,green lands,sanath nagar,mothi nagar,street lights,domestic,1,1,317.0,0.0,1.0
banjara hills,green lands,greenlands,greenlands,somajiguda apts-ii,domestic,1,383,369.0,115749.0,1969.69
banjara hills,green lands,greenlands,greenlands,umanagar,domestic,1,466,454.0,150217.0,1969.69
banjara hills,green lands,greenlands,greenlands,venkatram bagh,domestic,1,93,88.0,27590.0,452.02
banjara hills,green lands,greenlands,sanjeev reddy nagar,a.leela nagar (appts.),domestic,1,1047,1013.0,180809.625,1969.69
banjara hills,green lands,greenlands,sanjeev reddy nagar,ameerpet (sheshmahal),domestic,1,444,423.0,68788.0,673.7
banjara hills,green lands,greenlands,sanjeev reddy nagar,ameerpet main rd(appts.),domestic,1,403,383.0,86069.0,1219.6
banjara hills,green lands,greenlands,sanjeev reddy nagar,ameerpet main road,domestic,1,525,499.0,76836.0,759.72
banjara hills,green lands,greenlands,sanjeev reddy nagar,ameerpet(seeshmahal appts.),domestic,1,441,427.0,110198.0,1545.86
banjara hills,green lands,greenlands,sanjeev reddy nagar,anand bagh,domestic,1,523,510.0,119181.0,1948.4
banjara hills,green lands,greenlands,sanjeev reddy nagar,b k guda,domestic,1,977,961.0,142485.0,1604.46
banjara hills,green lands,greenlands,sanjeev reddy nagar,b.k.guda dasaram basti,domestic,1,1366,1343.0,180809.625,1825.77
banjara hills,green lands,greenlands,sanjeev reddy nagar,balkampet east,domestic,1,839,807.0,180809.625,1969.69
banjara hills,green lands,greenlands,sanjeev reddy nagar,balkampet west,domestic,1,759,741.0,127923.0,1524.95
banjara hills,green lands,greenlands,sanjeev reddy nagar,bapu nagar north,domestic,1,578,569.0,86283.0,701.9
banjara hills,green lands,greenlands,sanjeev reddy nagar,bapu nagar south,domestic,1,649,618.0,95995.0,950.61
banjara hills,green lands,greenlands,sanjeev reddy nagar,c-type quarters,domestic,1,1304,1242.0,172363.0,1969.69
banjara hills,green lands,greenlands,sanjeev reddy nagar,ct meters,domestic,1,19,19.0,35831.0,475.0
banjara hills,green lands,greenlands,sanjeev reddy nagar,d.k.road,domestic,1,284,278.0,72224.0,786.73
banjara hills,green lands,sanath nagar,mothi nagar,t.anjayya nagar,domestic,1,410,387.0,45527.0,333.73
banjara hills,green lands,sanath nagar,mothi nagar,vinayak nagar,domestic,1,367,352.0,52724.0,277.25
banjara hills,green lands,sanath nagar,sanathnagar,allauddin koti,domestic,1,581,563.0,86668.0,555.84
banjara hills,green lands,sanath nagar,sanathnagar,ashok labour colony,domestic,1,1290,1279.0,180809.625,1734.47
banjara hills,green lands,sanath nagar,sanathnagar,b.k.guda,domestic,1,810,806.0,88828.0,1153.46
banjara hills,green lands,sanath nagar,sanathnagar,b.k.guda (hb),domestic,1,462,459.0,65434.0,721.43
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar ews (e),domestic,1,190,189.0,17830.0,191.38
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar ews (s),domestic,1,563,558.0,49622.0,570.43
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar hig,domestic,1,477,467.0,64728.0,1049.05
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar lig,domestic,1,314,312.0,39679.0,338.08
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar lig (e),domestic,1,410,385.0,45683.0,438.48
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar mig,domestic,1,759,744.0,95232.0,1186.71
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagar pvt houses,domestic,1,1314,1294.0,177265.0,1969.69
banjara hills,green lands,sanath nagar,sanathnagar,bharatnagarews (w),domestic,1,348,345.0,31610.0,361.88
banjara hills,green lands,sanath nagar,sanathnagar,bhavani nagar,domestic,1,701,700.0,69848.0,861.28
banjara hills,green lands,sanath nagar,sanathnagar,ct meters,domestic,1,40,40.0,66413.0,1001.0
banjara hills,green lands,sanath nagar,sanathnagar,czech colony,domestic,1,1499,1351.5,180809.625,1969.69
banjara hills,green lands,sanath nagar,sanathnagar,d.n.m.colony,domestic,1,827,823.0,137967.0,1000.73
banjara hills,green lands,sanath nagar,sanathnagar,fateh bagh,domestic,1,12,11.0,4493.0,26.0
banjara hills,green lands,sanath nagar,sanathnagar,feteh nagar gate,domestic,1,59,58.0,8149.0,71.23
banjara hills,green lands,sanath nagar,sanathnagar,grc hv sanathnagar,domestic,1,40,39.0,14944.0,417.16
banjara hills,green lands,sanath nagar,borabanda,allapur,domestic,1,1126,1093.0,158315.0,1240.37
banjara hills,green lands,sanath nagar,borabanda,allapur-i,domestic,1,1030,1006.0,138729.0,1161.77
banjara hills,green lands,sanath nagar,borabanda,arogya nagar,domestic,1,991,738.0,81923.0,703.97
banjara hills,green lands,sanath nagar,borabanda,babbuguda,domestic,1,779,764.0,91683.0,899.91
banjara hills,green lands,sanath nagar,borabanda,banjara nagar,domestic,1,712,700.0,82357.0,813.54
banjara hills,green lands,sanath nagar,borabanda,brahma shankar nagar,domestic,1,1138,1055.0,107214.0,1003.11
banjara hills,green lands,sanath nagar,borabanda,ganesh nagar,domestic,1,428,423.0,51208.0,497.95
banjara hills,green lands,sanath nagar,borabanda,grc hv borabanda,domestic,1,5,5.0,1681.0,35.0
cybercity,gachibowli,chanda nagar,chanda nagar,nandininagar-4,domestic,1,1499,1351.5,180809.625,1969.69
cybercity,gachibowli,chanda nagar,chanda nagar,nandininagar-iii,domestic,1,1499,1351.5,180809.625,1969.69
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeez pet,domestic,1,1499,1351.5,180809.625,1969.69
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet,domestic,1,1499,1351.5,180809.625,1969.69
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet a,domestic,1,1499,1351.5,180809.625,1969.69
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet(west),domestic,1,1178,1064.0,162213.0,1350.56
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet-3,domestic,1,1499,1351.5,180809.625,1969.69
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet2,domestic,1,1123,1112.0,138049.0,1431.11
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet3,domestic,1,885,883.0,137107.0,1049.15
